date_time,lon360,latitude,depth_km,magnitude,distance_to_surface_km,distance_to_center_km
2024-08-01T23:54:21.371Z,145.0308,19.5122,-169.774,4.2,27.499340013185247,97.97653750097822
2021-07-30T22:36:43.721Z,144.7555,13.8408,-169.8,4.3,-58.028376174928056,13.881505474852247
2006-02-28T19:16:29.700Z,145.522,19.392,-170.4,4.1,-47.118556896970745,23.45279560547064
2018-06-26T05:13:16.500Z,145.5327,18.756,-170.77,4.2,-4.671716343993779,66.11833048828166
2005-10-01T05:23:28.290Z,145.456,19.288,-170.9,4.4,-29.389442846679486,41.204537109375195
2015-01-25T22:05:44.270Z,146.1023,17.0755,-170.91,4.1,-75.00375370071605,-3.8887066046162033
2023-09-05T19:45:56.012Z,145.5558,16.5619,-171.06,4.4,6.5486666954356,77.8456098442393
2018-06-21T20:14:02.220Z,145.8348,17.39,-171.06,4.3,-38.26056723632843,32.83608300781225
2025-06-14T22:59:03.994Z,146.1409,18.2311,-171.084,4.1,-80.10277337216017,-9.10534390215895
2024-04-15T02:16:13.866Z,145.4064,18.8537,-171.101,4.1,15.647539179446312,86.38522160205372
2021-06-03T11:19:28.713Z,145.438,19.3717,-171.13,4.6,-33.62626111328055,36.94063673339912
2019-07-03T11:49:37.206Z,145.5187,19.1526,-171.15,4.3,-29.3511279211412,41.294383046266006
2006-10-03T05:41:43.550Z,145.396,19.55,-171.2,4.5,-42.210146484372274,28.30269836426052
2022-08-23T18:33:04.092Z,145.7629,17.2976,-171.202,4.3,-26.728421317870925,44.37172777343764
2012-04-01T23:19:48.130Z,145.709,17.672,-171.3,4.8,-16.41913593750232,54.66230474853285
2018-12-24T23:20:01.910Z,145.4668,19.2308,-171.31,4.4,-26.89766935840055,43.71553764452912
2020-04-18T23:11:04.132Z,145.448,19.1991,-171.5,4.3,-21.285701666262952,49.3351647534148
2021-04-04T23:26:50.886Z,145.5485,15.2272,-171.52,3.8,-44.77270796935724,27.171763830569517
2020-06-21T06:17:17.264Z,144.5229,13.9659,-171.6,4.2,-6.559881111387142,65.31768841052445
2024-09-11T17:38:16.912Z,145.5932,18.7499,-171.658,4.6,-17.018356829101435,53.78078362646497
2016-10-29T19:38:20.350Z,145.2483,18.9316,-171.79,4.2,46.94528769116209,117.63152517822263
2017-10-20T19:29:39.400Z,145.7474,18.9075,-171.83,4.5,-50.713458776855404,20.046604354858488
2020-07-17T16:49:54.528Z,144.514,14.0211,-171.98,3.9,5.312679331053602,77.19684504882704
2020-11-18T19:05:13.109Z,145.8505,17.6135,-172.02,4.9,-41.325946395876514,29.76058510589351
2007-03-28T15:52:24.520Z,145.793,18.114,-172.1,5.1,-34.24188116455019,36.77034527587949
2019-07-19T07:46:54.926Z,144.4777,13.6369,-172.16,4.0,-59.00169623742707,12.806273087279976
2025-03-27T12:04:12.748Z,145.5016,19.1416,-172.252,4.3,-26.772936385741588,43.87403606835994
2016-07-30T03:49:32.590Z,145.2908,18.7657,-172.29,3.7,50.22288049414601,120.97886423193901
2013-04-08T06:05:32.470Z,144.71,20.614,-172.3,4.8,-30.201078735354315,39.65787084960664
2019-08-23T10:58:20.064Z,145.6096,18.7102,-172.38,4.5,-18.79533415722716,52.01996200097594
2025-07-17T00:18:12.764Z,145.452,19.2965,-172.446,4.3,-30.99474371948395,39.59611050414887
2011-01-14T10:01:16.780Z,145.532,18.956,-172.6,4.6,-18.980760351562964,51.73548085937455
2014-09-25T13:29:51.230Z,145.5022,17.3047,-172.66,4.0,27.11040785705876,98.21078939404609
2020-01-09T10:36:28.992Z,145.5837,18.9431,-172.75,4.9,-27.55548492114133,43.17204585418824
2017-03-12T22:24:18.070Z,145.5076,18.7743,-172.77,4.1,-2.6574765693349036,68.1228380681163
2011-02-15T11:04:54.260Z,145.743,17.418,-172.8,4.9,-24.348948901366555,46.74663991699282
2019-11-27T11:33:48.997Z,145.7849,17.6591,-172.82,3.8,-31.433379335263595,39.64957254181161
2025-04-07T22:59:32.192Z,145.7739,18.7008,-172.844,4.0,-46.38350708044307,24.451520398194617
2018-09-07T04:15:43.260Z,145.453,18.7406,-172.94,4.4,11.024856301266567,81.8113145568818
2013-11-28T07:28:57.050Z,145.6959,16.7773,-173.08,4.3,-21.46334273120212,49.72403844189361
2008-02-12T14:16:34.810Z,146.2,18.859,-173.1,4.0,-102.87140487670901,-32.049137573242206
2021-02-06T15:20:15.903Z,144.894,19.0108,-173.75,4.3,141.73686853943894,212.34143005218368
2018-04-14T05:53:28.970Z,145.7299,15.8837,-173.75,3.8,-48.12050574554311,23.593454698121434
2023-09-29T22:09:17.751Z,144.9796,20.1355,-173.776,4.1,-33.375197496339496,36.85942375976401
2021-02-10T22:02:20.865Z,144.6231,13.5918,-173.87,4.3,-81.4565989134517,-9.614594890258331
2018-02-19T11:32:12.950Z,145.2305,18.6461,-174.01,4.2,75.04151425201076,145.8368433355679
2020-03-09T11:41:11.104Z,145.3958,19.1799,-174.02,4.7,-12.606704103027965,58.01354632202086
2018-09-04T01:22:03.250Z,144.6258,15.2972,-174.05,4.4,142.7451110445908,214.65508417020442
2022-01-07T23:35:11.439Z,144.7869,13.9048,-174.07,4.7,-57.39585673510676,14.528240422363922
2006-08-02T16:46:52.470Z,145.595,18.627,-174.1,4.4,-13.889713073730974,56.953971923827595
2015-11-16T14:42:10.890Z,145.5709,19.1347,-174.42,4.5,-39.8498807845443,30.808552899354623
2016-11-08T02:42:37.580Z,144.8084,18.894,-174.43,4.2,140.6908800113268,211.07613126916195
2017-10-04T05:08:57.990Z,145.7439,18.3888,-174.44,4.6,-33.21769267089809,37.717185033447635
2016-06-08T14:03:20.210Z,145.5451,18.7583,-174.48,4.0,-11.043037150386539,59.7475972792399
2020-01-04T02:14:14.256Z,144.6678,13.9633,-174.69,4.4,-32.74711217077626,39.16257015173349
2024-04-03T19:36:33.428Z,145.3808,19.2523,-174.691,4.4,-17.012189450926485,53.583048723145794
2022-11-26T03:33:07.626Z,145.5427,19.1857,-174.822,4.0,-39.41678155029075,31.220918816225378
2005-10-22T01:53:09.970Z,144.345,14.23,-174.9,4.0,79.43148986816365,151.30390624999959
2023-12-03T22:23:17.040Z,145.4432,19.2387,-174.987,4.7,-27.226197457519476,43.38142330224616
2016-09-02T21:44:04.930Z,147.2625,18.7305,-175.03,4.2,-160.0053255844113,-89.07721757888761
2016-08-07T23:41:35.990Z,145.1523,18.8025,-175.09,3.9,84.4919469635037,155.2132380676296
